date,building,students_present,temperature_c,ac_hours_per_day,solar_generated_kwh,electricity_kwh,water_liters,waste_kg
2026-02-15,Engineering Block,180,25.4,0.5,473.4,934.2,12891.4,159.2
2026-02-15,Science Block,142,25.4,0.5,474.0,784.9,11230.8,117.4
2026-02-15,Admin Block,45,25.4,0.5,275.4,451.3,5963.7,43.4
2026-02-15,Student Hostel,1350,25.4,2.3,284.8,2120.3,45614.7,645.8
2026-02-15,Central Library,90,25.4,0.5,295.3,638.6,7090.9,46.5
2026-02-16,Engineering Block,1106,21.7,1.1,451.9,1887.3,24552.1,412.7
2026-02-16,Science Block,994,21.7,0.9,453.9,1644.3,22917.0,361.2
2026-02-16,Admin Block,290,21.7,0.7,289.0,971.5,10733.1,142.0
2026-02-16,Student Hostel,1500,21.7,1.3,232.8,2157.9,47369.1,683.6
2026-02-16,Central Library,623,21.7,1.2,217.6,1160.3,12501.7,205.3
2026-02-17,Engineering Block,1035,26.9,2.2,495.8,1857.3,24625.9,347.7
2026-02-17,Science Block,883,26.9,2.9,482.8,1635.9,22004.6,339.3
2026-02-17,Admin Block,273,26.9,3.1,273.7,1023.8,22287.9,148.1
2026-02-17,Student Hostel,1500,26.9,2.7,271.8,2295.3,48207.3,681.5
2026-02-17,Central Library,624,26.9,3.1,,1322.2,12492.0,166.7
2026-02-18,Engineering Block,1212,23.1,1.4,496.5,1952.8,27206.1,404.4
2026-02-18,Science Block,870,23.1,1.7,465.3,1513.0,20102.3,310.0
2026-02-18,Admin Block,291,23.1,1.6,214.7,1042.9,10985.3,118.1
2026-02-18,Student Hostel,1500,23.1,1.6,230.1,2189.8,48204.2,684.5
2026-02-18,Central Library,585,23.1,1.8,220.2,1212.2,13108.0,159.3
2026-02-19,Engineering Block,1161,26.3,2.4,501.5,1954.9,27312.0,414.3
2026-02-19,Science Block,855,26.3,2.3,533.7,1569.2,21274.7,295.8
2026-02-19,Admin Block,280,26.3,2.9,285.7,1082.2,10610.3,114.9
2026-02-19,Student Hostel,1500,26.3,2.5,270.4,2322.0,47894.9,671.6
2026-02-19,Central Library,516,26.3,3.0,309.6,1214.5,12443.0,169.7
2026-02-20,Engineering Block,1257,27.2,2.8,468.5,2123.8,28301.7,462.1
2026-02-20,Science Block,930,27.2,3.2,496.4,1711.6,22480.9,320.5
2026-02-20,Admin Block,295,27.2,2.7,293.9,1073.7,11490.9,145.2
2026-02-20,Student Hostel,1500,27.2,2.6,249.4,2257.4,49559.1,701.4
2026-02-20,Central Library,612,27.2,2.3,282.7,1323.8,13232.2,141.4
2026-02-21,Engineering Block,180,28.1,0.5,504.7,945.1,12226.9,153.6
2026-02-21,Science Block,142,28.1,0.6,512.5,837.3,11710.2,99.9
2026-02-21,Admin Block,45,28.1,0.7,292.3,484.4,5606.6,74.9
2026-02-21,Student Hostel,1350,28.1,3.5,273.7,2218.3,45611.8,621.2
2026-02-21,Central Library,90,28.1,0.7,266.6,586.0,6754.7,34.4
2026-02-22,Engineering Block,180,28.7,0.6,,940.5,13240.1,145.8
2026-02-22,Science Block,142,28.7,0.7,488.9,777.3,11699.7,108.2
2026-02-22,Admin Block,45,28.7,0.7,240.3,498.4,6220.3,61.6
2026-02-22,Student Hostel,1350,28.7,2.8,281.1,2156.9,44382.3,667.7
2026-02-22,Central Library,90,28.7,0.7,242.0,618.3,8268.5,50.8
2026-02-23,Engineering Block,1154,27.9,2.6,458.0,2004.0,27154.2,404.8
2026-02-23,Science Block,926,27.9,2.5,463.5,1675.3,22131.1,339.8
2026-02-23,Admin Block,306,27.9,2.5,262.6,1066.5,12898.8,141.5
2026-02-23,Student Hostel,1500,27.9,2.6,305.8,2249.7,48783.2,673.0
2026-02-23,Central Library,547,27.9,2.8,279.5,1321.4,12461.4,158.6
2026-02-24,Engineering Block,1243,21.1,1.0,474.3,1928.6,27465.3,440.1
2026-02-24,Science Block,976,21.1,0.6,470.7,1645.3,22456.5,361.9
2026-02-24,Admin Block,288,21.1,1.0,295.4,913.5,9877.2,128.4
2026-02-24,Student Hostel,1500,21.1,0.7,246.5,2136.0,48193.1,661.6
2026-02-24,Central Library,620,21.1,0.9,255.6,1157.6,12435.3,187.0
2026-02-25,Engineering Block,1134,25.0,2.1,468.7,1897.8,26561.2,382.2
2026-02-25,Science Block,958,25.0,1.7,457.7,1663.4,23250.4,359.4
2026-02-25,Admin Block,256,25.0,1.8,248.8,950.5,10064.2,137.7
2026-02-25,Student Hostel,1500,25.0,2.6,252.5,2311.6,48020.2,688.6
2026-02-25,Central Library,532,25.0,2.1,233.4,1184.7,11877.4,171.6
2026-02-26,Engineering Block,1102,28.9,3.2,443.6,1926.4,26016.0,406.0
2026-02-26,Science Block,831,28.9,3.2,472.3,1581.0,21765.8,303.4
2026-02-26,Admin Block,270,28.9,2.9,297.9,1099.5,11640.9,147.2
2026-02-26,Student Hostel,1500,28.9,2.8,324.9,2281.3,48378.8,652.9
2026-02-26,Central Library,536,28.9,3.7,251.2,2058.0,12068.2,131.5
2026-02-27,Engineering Block,1193,26.4,2.8,493.8,2047.4,26756.2,403.6
2026-02-27,Science Block,891,26.4,2.2,448.5,1591.3,21575.7,347.7
2026-02-27,Admin Block,294,26.4,2.5,242.1,1108.5,11098.8,128.4
2026-02-27,Student Hostel,1500,26.4,2.8,284.1,2311.2,47449.7,682.5
2026-02-27,Central Library,544,26.4,2.3,289.7,1214.9,12820.2,167.2
2026-02-28,Engineering Block,180,25.1,0.4,469.5,956.1,13035.0,168.7
2026-02-28,Science Block,142,25.1,0.5,471.9,817.0,10661.8,112.5
2026-02-28,Admin Block,45,25.1,0.5,220.3,551.4,5654.0,36.6
2026-02-28,Student Hostel,1350,25.1,1.9,262.0,2117.0,45671.3,646.4
2026-02-28,Central Library,90,25.1,0.4,267.8,572.2,7088.9,55.3
2026-03-01,Engineering Block,180,26.0,0.6,497.5,1008.1,12428.7,170.5
2026-03-01,Science Block,142,26.0,0.5,453.0,780.1,11011.7,95.9
2026-03-01,Admin Block,45,26.0,0.5,311.0,481.6,6429.8,56.8
2026-03-01,Student Hostel,1350,26.0,2.7,290.7,2149.0,45873.5,607.1
2026-03-01,Central Library,90,26.0,0.6,250.3,547.8,6780.3,30.8
2026-03-02,Engineering Block,1097,22.3,1.6,438.5,1905.8,24676.2,387.2
2026-03-02,Science Block,914,22.3,1.5,507.1,1628.3,21781.6,365.7
2026-03-02,Admin Block,279,22.3,1.8,303.0,1023.0,11021.7,129.5
2026-03-02,Student Hostel,1500,22.3,1.5,271.3,2213.0,47630.6,720.2
2026-03-02,Central Library,628,22.3,1.4,309.8,1175.6,13440.8,209.6
2026-03-03,Engineering Block,1163,27.6,3.1,495.4,2041.9,26661.9,408.0
2026-03-03,Science Block,951,27.6,3.1,499.8,1759.1,22572.7,351.1
2026-03-03,Admin Block,261,27.6,2.9,230.6,1042.7,23971.7,153.1
2026-03-03,Student Hostel,1500,27.6,2.9,264.0,2317.9,49015.4,656.0
2026-03-03,Central Library,533,27.6,3.2,264.6,1235.5,12221.9,169.5
2026-03-04,Engineering Block,1090,24.5,1.5,440.1,1861.7,26199.8,395.1
2026-03-04,Science Block,877,24.5,2.2,476.4,1526.8,20699.3,330.6
2026-03-04,Admin Block,264,24.5,1.8,277.1,980.0,10897.8,157.6
2026-03-04,Student Hostel,1500,24.5,1.5,279.3,2208.9,47480.3,689.8
2026-03-04,Central Library,529,24.5,2.2,262.2,1095.2,10608.6,155.7
2026-03-05,Engineering Block,1099,29.2,3.3,483.1,1993.6,25502.0,396.0
2026-03-05,Science Block,840,29.2,3.7,517.6,1626.4,21573.8,337.4
2026-03-05,Admin Block,305,29.2,3.1,264.2,1114.0,12627.8,161.9
2026-03-05,Student Hostel,1500,29.2,3.7,302.1,2348.6,48622.9,645.3
2026-03-05,Central Library,577,29.2,3.3,273.9,1256.9,12113.7,185.2
2026-03-06,Engineering Block,1230,26.5,2.8,481.2,2071.2,27996.7,410.9
2026-03-06,Science Block,909,26.5,2.1,469.8,1615.6,22059.9,351.2
2026-03-06,Admin Block,257,26.5,2.5,285.5,988.2,10762.3,97.2
2026-03-06,Student Hostel,1500,26.5,2.2,253.8,2256.0,48043.7,674.5
2026-03-06,Central Library,565,26.5,2.7,301.0,1235.9,12370.0,172.2
2026-03-07,Engineering Block,180,25.7,0.5,472.9,969.3,12887.6,142.9
2026-03-07,Science Block,142,25.7,0.4,446.6,802.5,12132.7,113.5
2026-03-07,Admin Block,45,25.7,0.4,246.1,490.4,5597.2,34.5
2026-03-07,Student Hostel,1350,25.7,2.1,203.3,2081.2,44148.5,621.9
2026-03-07,Central Library,90,25.7,0.4,296.7,546.0,6851.2,43.3
2026-03-08,Engineering Block,180,25.5,0.5,478.5,919.1,12966.0,121.1
2026-03-08,Science Block,142,25.5,0.4,471.7,777.7,10851.7,110.5
2026-03-08,Admin Block,45,25.5,0.4,274.8,503.0,6123.3,58.4
2026-03-08,Student Hostel,1350,25.5,2.3,251.1,2116.8,44571.7,620.5
2026-03-08,Central Library,90,25.5,0.4,279.2,595.5,6655.0,43.0
2026-03-09,Engineering Block,1030,26.5,2.8,457.0,1866.6,24684.0,342.5
2026-03-09,Science Block,913,26.5,2.7,507.0,1662.0,22066.4,301.7
2026-03-09,Admin Block,310,26.5,2.2,233.7,1107.7,11736.2,156.8
2026-03-09,Student Hostel,1500,26.5,2.9,295.6,2320.2,48628.3,705.2
2026-03-09,Central Library,541,26.5,2.9,279.4,1261.2,13119.8,185.5
2026-03-10,Engineering Block,1110,24.7,2.3,464.9,1914.7,25682.0,405.4
2026-03-10,Science Block,939,24.7,2.1,469.6,1667.3,21648.0,325.5
2026-03-10,Admin Block,279,24.7,1.7,275.5,1029.2,10672.3,115.4
2026-03-10,Student Hostel,1500,24.7,2.0,279.2,2259.4,48000.6,672.7
2026-03-10,Central Library,608,24.7,1.8,299.0,1222.6,12050.7,205.8
2026-03-11,Engineering Block,1116,26.5,2.3,475.2,1908.2,25608.0,384.3
2026-03-11,Science Block,980,26.5,2.1,541.6,1715.3,23367.4,346.0
2026-03-11,Admin Block,289,26.5,2.9,298.7,1011.0,11143.3,134.0
2026-03-11,Student Hostel,1500,26.5,2.6,254.5,2247.1,48178.1,656.3
2026-03-11,Central Library,565,26.5,2.9,336.7,1300.5,12589.7,169.4
2026-03-12,Engineering Block,1224,25.2,1.9,490.6,1984.4,27414.2,410.1
2026-03-12,Science Block,856,25.2,2.0,469.4,1526.3,21228.6,323.0
2026-03-12,Admin Block,260,25.2,2.3,236.0,988.0,10617.4,103.4
2026-03-12,Student Hostel,1500,25.2,1.9,246.0,2196.2,48136.2,691.9
2026-03-12,Central Library,548,25.2,1.9,311.7,1120.8,11747.8,123.3
2026-03-13,Engineering Block,1202,23.7,1.5,450.9,1919.5,27228.7,401.5
2026-03-13,Science Block,971,23.7,2.1,487.5,1699.6,22676.7,350.6
2026-03-13,Admin Block,261,23.7,2.0,272.0,992.9,10474.8,137.6
2026-03-13,Student Hostel,1500,23.7,1.6,263.6,2150.3,47979.0,669.5
2026-03-13,Central Library,524,23.7,1.9,340.1,1137.9,11525.6,165.7
2026-03-14,Engineering Block,180,28.3,0.7,493.3,961.0,13044.0,140.8
2026-03-14,Science Block,142,28.3,0.6,490.4,755.3,10946.6,105.7
2026-03-14,Admin Block,45,28.3,0.6,299.7,450.2,6737.9,26.4
2026-03-14,Student Hostel,1350,28.3,3.3,314.1,2171.3,45050.8,625.3
2026-03-14,Central Library,90,28.3,0.6,272.7,585.6,7948.7,46.4
2026-03-15,Engineering Block,180,25.2,0.4,504.9,931.3,11803.5,137.3
2026-03-15,Science Block,142,25.2,0.4,453.4,741.2,11247.8,135.3
2026-03-15,Admin Block,45,25.2,0.4,286.5,518.9,6975.0,56.2
2026-03-15,Student Hostel,1350,25.2,2.7,279.7,2126.1,44831.2,631.4
2026-03-15,Central Library,90,25.2,0.5,268.3,591.4,6920.8,44.9
2026-03-16,Engineering Block,1043,29.7,3.2,503.3,1986.9,24811.0,402.4
2026-03-16,Science Block,842,29.7,3.6,444.6,1656.9,20946.2,319.7
2026-03-16,Admin Block,292,29.7,4.0,295.5,1140.5,11857.6,135.1
2026-03-16,Student Hostel,1500,29.7,3.6,305.1,2236.3,48650.5,663.8
2026-03-16,Central Library,613,29.7,3.9,282.8,1325.6,12925.7,190.1
2026-03-17,Engineering Block,1044,25.0,2.0,466.5,1833.8,24735.3,319.7
2026-03-17,Science Block,917,25.0,1.7,471.3,1588.5,22671.6,326.4
2026-03-17,Admin Block,270,25.0,2.4,248.2,982.7,11018.8,146.5
2026-03-17,Student Hostel,1500,25.0,2.2,265.8,2268.2,47057.2,692.5
2026-03-17,Central Library,601,25.0,2.3,243.6,1224.2,11756.6,198.8
2026-03-18,Engineering Block,1054,27.6,3.2,453.6,1899.9,25023.8,375.1
2026-03-18,Science Block,863,27.6,3.2,509.5,1615.4,21827.2,281.0
2026-03-18,Admin Block,308,27.6,2.5,304.8,1044.2,11820.2,174.0
2026-03-18,Student Hostel,1500,27.6,2.8,222.2,2247.2,48968.7,688.5
2026-03-18,Central Library,576,27.6,2.5,263.1,1207.3,11640.3,193.2
2026-03-19,Engineering Block,1154,26.8,3.1,497.3,2016.2,27259.8,386.8
2026-03-19,Science Block,931,26.8,3.0,435.3,1646.0,22350.9,367.6
2026-03-19,Admin Block,272,26.8,2.1,284.0,985.1,11305.5,168.1
2026-03-19,Student Hostel,1500,26.8,2.7,272.7,2267.6,48265.6,683.9
2026-03-19,Central Library,601,26.8,2.7,254.0,1308.4,13319.0,158.1
2026-03-20,Engineering Block,1102,25.0,2.2,490.5,1891.7,24796.5,380.4
2026-03-20,Science Block,965,25.0,2.5,479.7,1634.0,22543.5,359.4
2026-03-20,Admin Block,262,25.0,2.4,279.3,971.7,10871.7,145.2
2026-03-20,Student Hostel,1500,25.0,2.4,267.7,2330.2,48577.6,653.1
2026-03-20,Central Library,600,25.0,1.6,260.2,1167.8,11622.4,156.9
2026-03-21,Engineering Block,180,27.2,0.6,483.2,927.6,13202.7,143.0
2026-03-21,Science Block,142,27.2,0.6,515.6,787.3,11059.7,104.5
2026-03-21,Admin Block,45,27.2,0.6,285.8,533.0,6925.0,44.3
2026-03-21,Student Hostel,1350,27.2,2.7,271.5,2171.3,45746.2,608.7
2026-03-21,Central Library,90,27.2,0.5,266.4,606.6,7746.6,57.0
2026-03-22,Engineering Block,180,26.5,0.5,461.7,949.0,13314.3,158.7
2026-03-22,Science Block,142,26.5,0.4,439.8,810.7,10758.2,87.5
2026-03-22,Admin Block,45,26.5,0.5,320.8,522.1,6354.7,11.6
2026-03-22,Student Hostel,1350,26.5,3.0,310.4,2163.9,45199.4,622.8
2026-03-22,Central Library,90,26.5,0.4,312.8,544.6,6921.0,105.2
2026-03-23,Engineering Block,1051,25.0,2.5,478.1,1824.8,25825.4,394.3
2026-03-23,Science Block,896,25.0,2.5,462.2,1607.8,21803.3,347.3
2026-03-23,Admin Block,259,25.0,1.8,254.4,945.0,10670.1,147.8
2026-03-23,Student Hostel,1500,25.0,1.9,212.9,2180.4,48126.6,671.7
2026-03-23,Central Library,563,25.0,2.5,286.4,1193.8,11977.7,169.6
2026-03-24,Engineering Block,1158,24.5,1.5,486.8,1887.5,27253.5,417.4
2026-03-24,Science Block,861,24.5,1.5,437.0,1548.5,21418.2,298.9
2026-03-24,Admin Block,310,24.5,2.4,272.2,1054.5,10237.3,140.6
2026-03-24,Student Hostel,1500,24.5,2.3,241.0,2194.4,48465.0,665.2
2026-03-24,Central Library,522,24.5,1.6,207.0,1107.0,11875.8,181.3
2026-03-25,Engineering Block,1165,22.0,0.9,465.8,1818.1,26577.2,374.7
2026-03-25,Science Block,968,22.0,0.9,451.1,1583.6,22009.8,349.3
2026-03-25,Admin Block,312,22.0,0.7,309.7,999.0,10431.0,120.2
2026-03-25,Student Hostel,1500,22.0,1.7,284.8,2158.5,47863.2,692.2
2026-03-25,Central Library,558,22.0,1.5,261.5,1189.5,12387.1,192.5
2026-03-26,Engineering Block,1040,26.0,2.7,493.7,1922.4,24745.0,384.6
2026-03-26,Science Block,936,26.0,2.6,501.3,1678.9,23598.5,333.2
2026-03-26,Admin Block,279,26.0,2.1,309.8,1040.9,11103.2,129.6
2026-03-26,Student Hostel,1500,26.0,2.2,255.1,2266.1,48002.3,677.2
2026-03-26,Central Library,602,26.0,2.2,246.2,1266.4,12498.2,202.6
2026-03-27,Engineering Block,1029,28.9,3.1,534.1,1940.0,25219.1,360.4
2026-03-27,Science Block,992,28.9,3.4,463.2,1767.1,23027.2,377.7
2026-03-27,Admin Block,275,28.9,3.5,321.3,1052.8,11140.7,126.6
2026-03-27,Student Hostel,1500,28.9,3.3,310.4,2252.9,48706.4,673.5
2026-03-27,Central Library,552,28.9,2.9,258.2,1264.7,12135.1,178.9
2026-03-28,Engineering Block,180,30.0,0.8,528.1,966.4,13184.4,165.4
2026-03-28,Science Block,142,30.0,0.6,447.3,716.0,10881.5,109.5
2026-03-28,Admin Block,45,30.0,0.6,246.4,435.3,6125.4,43.8
2026-03-28,Student Hostel,1350,30.0,3.9,272.0,2269.0,44618.3,626.7
2026-03-28,Central Library,90,30.0,0.7,285.6,583.3,6978.0,36.2
2026-03-29,Engineering Block,180,23.4,0.4,497.2,896.1,11666.9,112.0
2026-03-29,Science Block,142,23.4,0.3,494.6,754.9,10743.1,127.8
2026-03-29,Admin Block,45,23.4,0.3,318.1,468.8,5151.0,53.8
2026-03-29,Student Hostel,1350,23.4,1.6,299.2,2062.9,44827.8,616.8
2026-03-29,Central Library,90,23.4,0.3,261.2,609.2,6428.6,75.7
2026-03-30,Engineering Block,1219,22.4,1.0,494.4,1916.8,27488.9,411.8
2026-03-30,Science Block,884,22.4,1.1,442.9,1457.2,21574.3,349.3
2026-03-30,Admin Block,310,22.4,1.0,292.6,993.3,11398.2,141.9
2026-03-30,Student Hostel,1500,22.4,1.0,261.5,2134.8,47095.0,662.8
2026-03-30,Central Library,613,22.4,1.8,300.2,1265.7,12257.3,186.2
2026-03-31,Engineering Block,1247,19.8,0.6,447.8,1963.9,27089.7,419.1
2026-03-31,Science Block,850,19.8,0.2,413.0,1424.8,20258.4,287.9
2026-03-31,Admin Block,310,19.8,0.2,261.0,912.5,10846.2,116.1
2026-03-31,Student Hostel,1500,19.8,0.6,258.3,2137.8,47513.6,683.8
2026-03-31,Central Library,549,19.8,0.5,284.3,1062.0,11705.9,165.5
2026-04-01,Engineering Block,1232,23.6,2.0,421.9,2020.4,26924.9,427.1
2026-04-01,Science Block,969,23.6,1.2,488.7,1609.6,23050.1,322.7
2026-04-01,Admin Block,261,23.6,2.1,273.7,976.7,9960.9,141.4
2026-04-01,Student Hostel,1500,23.6,2.1,296.0,2269.0,47658.4,681.1
2026-04-01,Central Library,525,23.6,1.7,270.1,1147.2,11852.4,144.0
2026-04-02,Engineering Block,1052,25.1,2.0,487.5,1867.0,24103.5,393.7
2026-04-02,Science Block,954,25.1,2.1,483.3,1670.7,22047.2,338.0
2026-04-02,Admin Block,284,25.1,2.0,289.7,991.6,11617.8,118.4
2026-04-02,Student Hostel,1500,25.1,2.2,269.4,2303.9,47814.8,674.2
2026-04-02,Central Library,531,25.1,1.8,241.7,1215.7,11464.4,170.8
2026-04-03,Engineering Block,1099,23.6,1.3,500.4,1783.4,26295.4,400.5
2026-04-03,Science Block,851,23.6,1.8,476.8,1629.8,21607.1,338.7
2026-04-03,Admin Block,304,23.6,2.0,278.3,1048.8,11576.0,142.3
2026-04-03,Student Hostel,1500,23.6,1.4,250.6,2157.9,47927.1,687.5
2026-04-03,Central Library,612,23.6,1.7,247.3,1255.0,13047.0,182.3
2026-04-04,Engineering Block,180,,0.7,430.5,904.7,13604.3,158.9
2026-04-04,Science Block,142,30.5,0.6,480.9,817.2,11576.6,108.0
2026-04-04,Admin Block,45,30.5,0.7,269.8,518.7,8201.9,48.6
2026-04-04,Student Hostel,1350,30.5,3.9,270.4,2250.7,44762.8,636.7
2026-04-04,Central Library,90,30.5,0.6,291.3,580.3,7457.4,72.2
2026-04-05,Engineering Block,180,27.3,0.5,499.6,953.0,12973.0,145.0
2026-04-05,Science Block,142,27.3,0.6,498.6,787.0,10578.4,112.7
2026-04-05,Admin Block,45,27.3,0.5,292.4,410.2,6160.6,46.8
2026-04-05,Student Hostel,1350,27.3,2.7,260.1,2120.6,44404.3,650.3
2026-04-05,Central Library,90,27.3,0.5,258.1,543.1,7242.3,31.1
2026-04-06,Engineering Block,1195,28.6,3.1,470.0,2025.9,27266.7,433.3
2026-04-06,Science Block,819,28.6,3.4,508.0,1635.4,21891.0,326.1
2026-04-06,Admin Block,312,28.6,3.6,266.5,1205.7,11681.8,124.2
2026-04-06,Student Hostel,1500,28.6,3.3,267.9,2310.4,47400.9,676.5
2026-04-06,Central Library,588,28.6,3.3,238.4,1285.9,12525.2,178.3
2026-04-07,Engineering Block,1176,27.5,3.1,485.6,2076.0,27240.8,406.0
2026-04-07,Science Block,866,27.5,2.8,448.6,1624.8,21509.8,278.8
2026-04-07,Admin Block,303,27.5,2.6,310.9,1079.2,11540.3,155.0
2026-04-07,Student Hostel,1500,27.5,3.1,249.7,2265.3,48530.2,697.7
2026-04-07,Central Library,613,27.5,2.8,286.5,1316.6,13100.0,185.8
2026-04-08,Engineering Block,1146,28.3,3.1,471.2,2032.9,27023.8,394.0
2026-04-08,Science Block,913,28.3,3.5,516.7,1713.4,22656.7,329.7
2026-04-08,Admin Block,302,28.3,3.0,270.9,1137.4,10681.0,158.3
2026-04-08,Student Hostel,1500,28.3,2.9,328.2,2243.4,48167.8,696.3
2026-04-08,Central Library,570,28.3,3.2,262.2,1261.7,12850.4,168.1
2026-04-09,Engineering Block,1143,23.7,1.4,453.8,1862.0,26937.0,417.0
2026-04-09,Science Block,997,23.7,2.0,476.1,1722.1,22656.1,392.0
2026-04-09,Admin Block,303,23.7,2.1,261.4,1056.1,11986.2,155.3
2026-04-09,Student Hostel,1500,23.7,1.4,264.8,2116.8,47916.4,677.1
2026-04-09,Central Library,579,23.7,2.0,267.9,1161.0,12050.3,178.3
2026-04-10,Engineering Block,1196,22.4,1.0,470.1,3125.1,26423.3,406.8
2026-04-10,Science Block,920,22.4,0.9,468.3,1569.1,21703.8,337.5
2026-04-10,Admin Block,267,22.4,0.9,280.9,897.6,9549.0,102.0
2026-04-10,Student Hostel,1500,22.4,0.9,276.9,2112.9,47177.2,693.9
2026-04-10,Central Library,525,22.4,1.0,285.8,1123.7,11913.6,157.7
2026-04-11,Engineering Block,180,22.4,0.3,468.7,844.9,12632.3,158.2
2026-04-11,Science Block,142,22.4,0.2,441.2,741.6,10262.3,127.8
2026-04-11,Admin Block,45,22.4,0.3,301.9,425.6,6048.0,36.5
2026-04-11,Student Hostel,1350,22.4,1.1,285.8,2062.4,44725.7,599.2
2026-04-11,Central Library,90,22.4,0.2,267.6,556.0,5813.5,13.7
2026-04-12,Engineering Block,180,25.7,0.5,490.4,893.4,12382.1,162.6
2026-04-12,Science Block,142,25.7,0.5,469.6,830.0,11313.2,113.1
2026-04-12,Admin Block,45,25.7,0.5,260.2,468.2,6256.1,41.5
2026-04-12,Student Hostel,1350,25.7,1.9,276.6,2114.8,44885.2,610.5
2026-04-12,Central Library,90,25.7,0.4,287.4,544.9,7249.6,58.6
2026-04-13,Engineering Block,1245,26.6,3.0,482.1,2079.7,28986.9,430.3
2026-04-13,Science Block,876,26.6,2.2,484.6,1632.8,22260.3,327.9
2026-04-13,Admin Block,298,26.6,3.0,233.3,1140.7,11712.6,141.1
2026-04-13,Student Hostel,1500,,2.4,246.9,2195.1,47978.7,691.7
2026-04-13,Central Library,609,26.6,2.8,267.4,1273.0,12694.3,167.9
2026-04-14,Engineering Block,1237,28.5,3.1,512.7,2009.0,27976.0,404.8
2026-04-14,Science Block,866,28.5,2.7,527.2,1565.7,21978.4,302.8
2026-04-14,Admin Block,265,28.5,2.9,301.7,1028.3,10987.4,126.9
2026-04-14,Student Hostel,1500,28.5,2.8,309.4,2225.6,48130.3,675.0
2026-04-14,Central Library,513,28.5,3.6,282.1,1250.3,11345.2,134.6
2026-04-15,Engineering Block,1041,28.5,2.8,457.1,1881.0,24292.8,372.2
2026-04-15,Science Block,892,28.5,2.8,527.4,1657.5,22865.2,319.0
2026-04-15,Admin Block,266,28.5,2.7,264.7,1042.0,10632.9,130.7
2026-04-15,Student Hostel,1500,28.5,2.7,298.9,2251.4,48026.0,677.2
2026-04-15,Central Library,606,28.5,2.8,281.1,1281.2,12697.3,176.9
2026-04-16,Engineering Block,1122,23.7,1.6,465.9,1881.8,25877.8,410.2
2026-04-16,Science Block,934,23.7,2.1,470.6,1653.0,22611.5,352.6
2026-04-16,Admin Block,270,23.7,1.6,259.1,918.1,11051.7,110.0
2026-04-16,Student Hostel,1500,23.7,2.0,256.6,2217.6,47304.7,698.1
2026-04-16,Central Library,561,23.7,1.5,268.9,1132.1,12496.4,172.3
2026-04-17,Engineering Block,1161,25.2,2.3,489.3,1982.4,27205.4,412.4
2026-04-17,Science Block,910,25.2,2.6,511.8,1674.4,22006.5,293.3
2026-04-17,Admin Block,271,25.2,1.7,275.8,1098.6,11474.7,141.9
2026-04-17,Student Hostel,1500,25.2,2.3,230.0,2248.8,47746.4,712.4
2026-04-17,Central Library,621,25.2,2.1,216.0,1194.7,12297.9,165.2
2026-04-18,Engineering Block,180,22.8,0.4,446.2,899.5,12886.0,119.4
2026-04-18,Science Block,142,22.8,0.2,479.7,763.8,11035.3,94.8
2026-04-18,Admin Block,45,22.8,0.2,272.6,478.0,6449.0,41.0
2026-04-18,Student Hostel,1350,22.8,1.6,205.1,2039.7,44213.9,645.2
2026-04-18,Central Library,90,22.8,0.2,269.4,533.5,5515.6,10.0
2026-04-19,Engineering Block,180,29.1,0.7,518.3,958.5,12290.7,131.1
2026-04-19,Science Block,142,29.1,0.6,497.7,790.0,11792.3,131.1
2026-04-19,Admin Block,45,29.1,0.7,276.3,485.0,7878.1,27.0
2026-04-19,Student Hostel,1350,29.1,3.6,287.5,2260.9,45345.8,602.2
2026-04-19,Central Library,90,29.1,0.7,289.1,547.0,7486.9,64.6
2026-04-20,Engineering Block,1149,29.9,3.7,484.2,2121.6,26621.0,419.7
2026-04-20,Science Block,991,29.9,4.0,448.9,1843.7,23427.3,353.0
2026-04-20,Admin Block,307,29.9,3.4,258.4,1075.5,11843.0,123.0
2026-04-20,Student Hostel,1500,29.9,3.5,296.7,2349.0,48610.3,679.7
2026-04-20,Central Library,566,29.9,3.5,293.5,1347.1,13255.2,166.5
2026-04-21,Engineering Block,1162,26.7,2.2,475.2,1947.0,27261.6,441.3
2026-04-21,Science Block,919,26.7,2.9,460.2,1657.8,22503.3,325.5
2026-04-21,Admin Block,278,26.7,3.1,255.4,1022.4,10911.2,127.0
2026-04-21,Student Hostel,1500,26.7,2.5,274.3,2236.1,48426.3,649.2
2026-04-21,Central Library,552,26.7,2.2,307.7,1161.2,12359.1,181.8
2026-04-22,Engineering Block,1099,24.8,1.9,444.5,1944.3,26296.1,408.7
2026-04-22,Science Block,929,24.8,1.7,445.9,1564.3,21378.0,329.7
2026-04-22,Admin Block,291,24.8,1.9,255.1,1028.3,11407.3,156.4
2026-04-22,Student Hostel,1500,24.8,1.9,279.0,2228.4,48006.2,688.0
2026-04-22,Central Library,627,24.8,1.9,282.9,1258.1,11851.1,177.7
2026-04-23,Engineering Block,1140,25.7,2.4,482.0,1927.0,25650.3,398.6
2026-04-23,Science Block,924,25.7,2.7,490.2,1691.3,20698.1,339.7
2026-04-23,Admin Block,281,25.7,2.4,245.4,1064.6,11323.2,139.1
2026-04-23,Student Hostel,1500,25.7,2.6,240.6,2238.6,48009.7,663.3
